010007ec,00000002,000ffffe,12813538
01000954,00000004,000ffffd,12813660
01000830,00000002,000ffffd,12813958
01000954,00000004,000ffffd,12814350
01000ad4,00000002,000ffffe,12814815
01000a78,00000ec9,000801ed,12815023
01000a30,00000004,000ffffd,12815051
01000ae4,00000001,000ffffe,12815405
01000a64,00000004,000ffffd,12815587
01000a18,00000002,000ffffe,12815675
01000ae0,00000ed4,00080144,12815878
010009bc,00000002,000ffffe,12815992
01000884,00000002,000ffffe,12816151
010007f4,00000002,000ffffd,12816231
010009b4,00000001,000ffffe,12816542
010008ec,00000eca,0008007c,12816606
010008dc,00000003,000ffffe,12816940
0100095c,00000002,000ffffe,12817409
0100096c,0000000f,00080273,12817929
01000850,00000003,000ffffd,12818171
01000838,00000002,000ffffe,12818537
01000aa0,00000002,000ffffe,12818721
01000a18,00000002,000ffffe,12819053
01000a30,00000004,000ffffd,12819493
010008b0,00000004,00080057,12819952
010008b0,00000004,0008006a,12820182
01000814,00000003,000ffffd,12820536
010007d0,00000004,000ffffd,12820715
01000820,00000003,000ffffe,12821043
01000970,00000002,000ffffe,12821207
010008fc,00000002,000ffffe,12821290
010008d4,00000003,000ffffd,12821333
01000814,00000003,000ffffd,12821594
010007b8,00000002,000ffffe,12821724
010008b0,00000004,000800ed,12821792
010007e8,00000006,00080277,12822099
0100089c,00000004,000ffffd,12822250
010007e8,00000006,00080278,12822329
010009bc,00000002,000ffffe,12822364
01000aa0,00000002,000ffffe,12822384
01000a38,00000002,000ffffe,12823079
01000a18,00000002,000ffffe,12823286
01000a98,00000004,000ffffd,12823392
010007d8,00000002,000ffffe,12823682
010008b0,00000004,00080071,12824070
010008f0,00000002,000ffffd,12824533
0100091c,00000002,000ffffe,12824766
01000814,00000003,000ffffd,12824884
010007ec,00000002,000ffffe,12824972
01000870,00000003,000ffffd,12825260
010008bc,00000002,000ffffe,12825403
010009c0,00000002,000ffffd,12825747
01000a38,00000002,000ffffe,12826191
01000a78,00000ec9,000801e5,12826449
01000a80,00000002,000ffffe,12826653
01000aec,00000001,000ffffe,12827155
010008d4,00000003,000ffffd,12827775
0100093c,00000002,000ffffe,12828197
01000858,00000004,000ffffe,12828411
010008b0,00000ece,000800b8,12828730
010008dc,00000003,000ffffe,12828788
01000998,00000005,000ffffd,12829219
010008dc,00000003,000ffffe,12829432
010009a4,00000002,000ffffe,12829539
01000838,00000002,000ffffe,12829833
01000aac,00000013,0008037e,12830431
01000a18,00000002,000ffffe,12830783
01000ad4,00000002,000ffffe,12830968
01000ab0,00000002,000ffffe,12831061
010008b0,00000004,00080044,12831110
010009c8,00000002,000ffffe,12831132
010008ec,00000eca,0008004c,12831192
010007fc,00000002,000ffffe,12831416
010007fc,00000002,000ffffe,12831830
010008f0,00000002,000ffffd,12832309
01000970,00000002,000ffffe,12832549
01000914,00000005,000ffffd,12832912
0100095c,00000002,000ffffe,12833329
01000aec,00000001,000ffffe,12833778
01000a78,00000ec9,000801ed,12834003
01000a30,00000004,000ffffd,12834278
01000a44,00000013,00080280,12834542
01000ad4,00000002,000ffffe,12834650
01000a30,00000004,000ffffd,12834715
01000ad4,00000002,000ffffe,12834745
01000838,00000002,000ffffe,12835033
01000858,00000004,000ffffe,12835451
0100095c,00000002,000ffffe,12835929
010009a4,00000002,000ffffe,12836441
0100092c,0000000b,00080386,12836946
01000838,00000002,000ffffe,12837425
01000a98,00000004,000ffffd,12837911
01000ae4,00000001,000ffffe,12838390
01000820,00000003,000ffffe,12838873
010008a4,00000002,000ffffe,12839113
010007d8,00000002,000ffffe,12839234
01000884,00000002,000ffffe,12839295
010007d8,00000002,000ffffe,12839326
0100089c,00000004,000ffffd,12839344
010008d4,00000003,000ffffd,12839623
010008b0,00000004,000800b1,12840036
01000998,00000005,000ffffd,12840515
010009c0,00000002,000ffffd,12841023
010008dc,00000003,000ffffe,12841280
01000a80,00000002,000ffffe,12841647
01000ad4,00000002,000ffffe,12842071
010007d0,00000004,000ffffd,12842525
010009a4,00000002,000ffffe,12843021
010008d4,00000003,000ffffd,12843511
01000980,00000002,000ffffe,12843755
010008d4,00000003,000ffffd,12843879
01000998,00000005,000ffffd,12843943
0100095c,00000002,000ffffe,12844211
0100093c,00000002,000ffffe,12844347
010007e8,00000006,0008028e,12844691
0100093c,00000002,000ffffe,12845129
01000a44,00000013,0008028d,12845607
01000a6c,00000002,000ffffe,12845821
01000a80,00000002,000ffffe,12845937
01000a38,00000002,000ffffe,12846235
01000930,00000001,000ffffe,12846623
010009b4,00000001,000ffffe,12846818
010007d0,00000004,000ffffd,12846919
01000868,00000006,00080090,12847210
010008bc,00000002,000ffffe,12847351
010007d8,00000002,000ffffe,12847424
010009a4,00000002,000ffffe,12847461
01000850,00000003,000ffffd,12847481
010008d4,00000003,000ffffd,12847491
010008dc,00000003,000ffffe,12847768
010007d8,00000002,000ffffe,12847976
0100095c,00000002,000ffffe,12848283
010007e8,00000006,00080291,12848441
01000930,00000001,000ffffe,12848785
01000ae0,0000000b,0008021a,12848970
01000a80,00000002,000ffffe,12849049
01000a30,00000004,000ffffd,12849367
01000a18,00000002,000ffffe,12849763
0100091c,00000002,000ffffe,12850234
0100096c,0000000f,00080293,12850483
0100092c,0000000b,00080394,12851256
0100082c,00000019,00080294,12851480
010008ec,00000eca,000800c8,12851690
0100089c,00000004,000ffffd,12851836
010008dc,00000003,000ffffe,12852024
010008fc,00000002,000ffffe,12852118
0100091c,00000002,000ffffe,12852166
0100087c,0000002e,000005f1,12852474
01000ae4,00000001,000ffffe,12852833
01000ae0,0000000b,000801ae,12853317
01000aac,00000013,00080392,12853834
01000868,00000006,0008005f,12854204
010009bc,00000002,000ffffe,12854504
010008ec,00000eca,00080081,12854612
010008b0,00000004,00080097,12854898
0100091c,00000002,000ffffe,12855364
0100091c,00000002,000ffffe,12855870
01000870,00000003,000ffffd,12856364
01000ae0,0000000b,0008020f,12856619
01000a6c,00000002,000ffffe,12856734
01000a48,00000002,000ffffe,12857036
01000ae0,0000000b,0008016e,12857436
01000a38,00000002,000ffffe,12857623
010008ec,00000eca,00080054,12857856
01000838,00000002,000ffffe,12857993
010008d4,00000003,000ffffd,12858419
010007f4,00000002,000ffffd,12858631
010008b0,00000004,0008009b,12858740
0100091c,00000002,000ffffe,12858792
010008a4,00000002,000ffffe,12859059
01000870,00000003,000ffffd,12859194
01000954,00000004,000ffffd,12859534
0100089c,00000004,000ffffd,12859704
010008bc,00000002,000ffffe,12860027
010007b8,00000002,000ffffe,12860190
01000978,00000002,000ffffd,12860272
01000a48,00000002,000ffffe,12860585
01000a98,00000004,000ffffd,12860744
01000ab0,00000002,000ffffe,12860821
01000ad4,00000002,000ffffe,12860861
01000a80,00000002,000ffffe,12861121
010008bc,00000002,000ffffe,12861523
0100096c,0000000f,0008029e,12862009
010009b4,00000001,000ffffe,12862232
010008d4,00000003,000ffffd,12862353
01000978,00000002,000ffffd,12862412
01000930,00000001,000ffffe,12862681
010008dc,00000003,000ffffe,12863090
010009c0,00000002,000ffffd,12863293
010007e8,00000006,000802a0,12863671
0100087c,00000020,000005f1,12864124
01000a6c,00000002,000ffffe,12864687
01000a6c,00000002,000ffffe,12864877
01000af0,00000001,000ffffe,12865211
01000978,00000002,000ffffd,12865380
01000998,00000005,000ffffd,12865707
01000850,00000003,000ffffd,12866139
0100082c,00000019,000802a3,12866618
01000820,00000003,000ffffe,12866825
0100093c,00000002,000ffffe,12866939
010009c0,00000002,000ffffd,12866997
01000978,00000002,000ffffd,12867266
0100095c,00000002,000ffffe,12867401
0100082c,00000019,000802a4,12867492
010009a4,00000002,000ffffe,12867775
01000a78,00000ec9,000801fd,12868091
01000ad4,00000002,000ffffe,12868168
01000a38,00000002,000ffffe,12868365
01000a6c,00000002,000ffffe,12868464
01000af0,00000001,000ffffe,12868513
01000aec,00000001,000ffffe,12868778
01000aec,00000001,000ffffe,12868911
01000a80,00000002,000ffffe,12868979
01000a48,00000002,000ffffe,12869013
01000998,00000005,000ffffd,12869273
0100092c,0000000b,000803a5,12869408
010007d8,00000002,000ffffe,12869464
01000970,00000002,000ffffe,12869497
010007fc,00000002,000ffffe,12869514
01000870,00000003,000ffffd,12869524
010008dc,00000003,000ffffe,12869532
010008f0,00000002,000ffffd,12869533
010008d4,00000003,000ffffd,12869807
010008bc,00000002,000ffffe,12869943
010009c8,00000002,000ffffe,12870012
0100095c,00000002,000ffffe,12870047
010007f4,00000002,000ffffd,12870065
01000830,00000002,000ffffd,12870346
01000858,00000004,000ffffe,12870489
01000998,00000005,000ffffd,12870561
0100091c,00000002,000ffffe,12870594
01000830,00000002,000ffffd,12870852
010009c0,00000002,000ffffd,12871253
01000868,00000006,00080108,12871458
010008dc,00000003,000ffffe,12871556
0100091c,00000002,000ffffe,12871606
01000820,00000003,000ffffe,12871633
01000a64,00000004,000ffffd,12871919
01000ae0,0000000b,000801db,12872069
01000aac,00000013,000803a7,12872149
01000ae0,0000000b,00080190,12872449
0100076c,00000003,000ffffe,12872835
010007b0,00000002,000ffffd,12873303
010008b0,00000ece,0008006a,12873316
010007ec,00000002,000ffffe,12873538
01000930,00000001,000ffffe,12873655
01000814,00000003,000ffffd,12873956
010008a4,00000002,000ffffe,12874105
010009c8,00000002,000ffffe,12874452
0100096c,0000000f,000802ab,12874639
010009a4,00000002,000ffffe,12874953
010008a4,00000002,000ffffe,12875117
010008a4,00000002,000ffffe,12875439
01000ab0,00000002,000ffffe,12875872
01000a30,00000004,000ffffd,12876091
01000ae0,0000000b,00080198,12876207
01000ac8,00000007,000ffffd,12876258
01000a44,00000013,000802aa,12876298
01000a48,00000002,000ffffe,12876567
010008b0,00000004,0008005f,12876984
010009c8,00000002,000ffffe,12877190
010007fc,00000002,000ffffe,12877566
010008b0,00000004,000800b2,12877996
01000868,00000006,000800d7,12878452
01000814,00000003,000ffffd,12878948
01000914,00000005,000ffffd,12879200
01000a30,00000004,000ffffd,12879564
01000ac8,00000007,000ffffd,12879750
01000aa0,00000002,000ffffe,12879837
01000a64,00000004,000ffffd,12880157
010008fc,00000002,000ffffe,12880554
010009bc,00000002,000ffffe,12880754
010007b8,00000002,000ffffe,12881126
01000850,00000003,000ffffd,12881553
010007f4,00000002,000ffffd,12882005
010007d8,00000002,000ffffe,12882232
010007b0,00000002,000ffffd,12882643
01000830,00000002,000ffffd,12882792
010009a4,00000002,000ffffe,12882867
0100093c,00000002,000ffffe,12882905
01000ae4,00000001,000ffffe,12883163
01000ac8,00000007,000ffffd,12883299
01000a80,00000002,000ffffe,12883631
01000a6c,00000002,000ffffe,12883800
01000ae0,0000000b,00080185,12883894
01000a30,00000004,000ffffd,12883930
01000a48,00000002,000ffffe,12883950
010007d0,00000004,000ffffd,12884235
010007f4,00000002,000ffffd,12884375
010008fc,00000002,000ffffe,12884718
01000868,00000006,0008007a,12884894
0100089c,00000004,000ffffd,12885218
010009a4,00000002,000ffffe,12885651
01000914,00000005,000ffffd,12885872
010008ec,00000eca,000800df,12886130
010009b0,00000023,000803b7,12886283
010007d0,00000004,000ffffd,12886443
010007f4,00000002,000ffffd,12886537
010007e8,00000006,000802b7,12886861
01000a98,00000004,000ffffd,12887259
01000a6c,00000002,000ffffe,12887729
010008f0,00000002,000ffffd,12888237
01000858,00000004,000ffffe,12888733
010009b0,00000023,000803b9,12889251
01000820,00000003,000ffffe,12889463
010007d8,00000002,000ffffe,12889824
0100082c,00000019,000802bb,12890268
01000978,00000002,000ffffd,12890456
010007ec,00000002,000ffffe,12890562
01000a30,00000004,000ffffd,12890857
01000ae0,0000000b,000801e3,12891011
01000ac8,00000007,000ffffd,12891081
01000af0,00000001,000ffffe,12891384
01000a38,00000002,000ffffe,12891540
01000a48,00000002,000ffffe,12891618
01000858,00000004,000ffffe,12891931
0100093c,00000002,000ffffe,12892085
01000858,00000004,000ffffe,12892437
010007b8,00000002,000ffffe,12892882
010009b0,00000023,000803bd,12893139
01000830,00000002,000ffffd,12893490
0100091c,00000002,000ffffe,12893922
01000a18,00000002,000ffffe,12894878
01000ae0,0000000b,00080172,12895377
010007e8,00000006,000802bf,12895857
0100087c,0000002e,000005f1,12896140
010007b8,00000002,000ffffe,12896218
010008f0,00000002,000ffffd,12896519
01000998,00000005,000ffffd,12896673
010008d4,00000003,000ffffd,12896747
01000830,00000002,000ffffd,12897056
01000980,00000002,000ffffe,12897451
010007f4,00000002,000ffffd,12897649
01000820,00000003,000ffffe,12898021
010008ec,00000eca,00080114,12898162
01000830,00000002,000ffffd,12898206
01000aec,00000001,000ffffe,12898538
01000ac8,00000007,000ffffd,12898711
01000a38,00000002,000ffffe,12898790
01000ab0,00000002,000ffffe,12899104
010009a4,00000002,000ffffe,12899501
01000820,00000003,000ffffe,12899701
0100087c,0000002e,000005f1,12899844
01000930,00000001,000ffffe,12900089
010007d0,00000004,000ffffd,12900477
01000830,00000002,000ffffd,12900668
01000870,00000003,000ffffd,12900766
0100089c,00000004,000ffffd,12900816
010009c0,00000002,000ffffd,12900839
01000830,00000002,000ffffd,12900852
01000884,00000002,000ffffe,12900859
010008bc,00000002,000ffffe,12900863
010008a4,00000002,000ffffe,12901137
01000868,00000006,000800f2,12901550
01000970,00000002,000ffffe,12901751
010007b8,00000002,000ffffe,12901854
010007fc,00000002,000ffffe,12901906
01000a6c,00000002,000ffffe,12902172
01000ab0,00000002,000ffffe,12902577
01000a6c,00000002,000ffffe,12902780
01000ac8,00000007,000ffffd,12902887
01000a18,00000002,000ffffe,12903173
01000870,00000003,000ffffd,12903320
01000998,00000005,000ffffd,12903667
01000914,00000005,000ffffd,12903840
010008d4,00000003,000ffffd,12903925
010008b0,00000004,00080082,12903970
010007fc,00000002,000ffffe,12904230
010009b4,00000001,000ffffe,12904632
01000858,00000004,000ffffe,12904837
0100089c,00000004,000ffffd,12905210
010008bc,00000002,000ffffe,12905395
010008dc,00000003,000ffffe,12905490
010008b0,00000004,00080118,12905810
01000a6c,00000002,000ffffe,12905968
01000ae4,00000001,000ffffe,12906319
01000a80,00000002,000ffffe,12906768
010009b0,00000023,000803cb,12907265
01000998,00000005,000ffffd,12907739
010007ec,00000002,000ffffe,12908714
01000914,00000005,000ffffd,12909200
010009a4,00000002,000ffffe,12909439
01000a48,00000002,000ffffe,12909800
01000ad4,00000002,000ffffe,12909981
01000aa0,00000002,000ffffe,12910072
01000af0,00000001,000ffffe,12910117
01000ae0,0000000b,00080194,12910390
01000ad4,00000002,000ffffe,12910513
010007d0,00000004,000ffffd,12910853
0100091c,00000002,000ffffe,12911292
010008a4,00000002,000ffffe,12911513
01000998,00000005,000ffffd,12911627
010007d8,00000002,000ffffe,12911680
010009b0,00000023,000803d0,12911981
010008ec,00000eca,000800a7,12912012
01000954,00000004,000ffffd,12912356
010007d0,00000004,000ffffd,12912831
0100082c,00000019,000802d1,12913090
010007b8,00000002,000ffffe,12913426
01000ad4,00000002,000ffffe,12913606
01000a38,00000002,000ffffe,12913936
01000a38,00000002,000ffffe,12914373
0100078c,00000005,000ffffd,12914595
01000830,00000002,000ffffd,12914702
0100092c,0000000b,000803d2,12915006
010009a4,00000002,000ffffe,12915145
01000884,00000002,000ffffe,12915491
010007d8,00000002,000ffffe,12915936
010009b4,00000001,000ffffe,12916158
01000870,00000003,000ffffd,12916272
01000970,00000002,000ffffe,12916567
0100082c,00000019,000802d5,12916978
01000ad4,00000002,000ffffe,12917421
01000a6c,00000002,000ffffe,12917926
01000ab0,00000002,000ffffe,12918179
01000a6c,00000002,000ffffe,12918306
01000ac8,00000008,000ffffd,12918376
0100087c,0000002e,000005f1,12918686
01000830,00000002,000ffffd,12919050
010008fc,00000002,000ffffe,12919526
01000930,00000001,000ffffe,12920035
010008a4,00000002,000ffffe,12920531
01000980,00000002,000ffffe,12920779
01000ae4,00000001,000ffffe,12921142
01000a30,00000004,000ffffd,12921567
01000ae0,0000000b,00080164,12922025
010007ec,00000002,000ffffe,12922242
01000970,00000002,000ffffe,12922595
0100091c,00000002,000ffffe,12922772
010008f0,00000002,000ffffd,12922861
010007d0,00000004,000ffffd,12922931
01000858,00000004,000ffffe,12922943
01000870,00000003,000ffffd,12923220
01000850,00000003,000ffffd,12923631
010009b4,00000001,000ffffe,12924210
010007b0,00000002,000ffffd,12924399
01000838,00000002,000ffffe,12924733
01000a38,00000002,000ffffe,12925172
0100096c,000005be,000802db,12925304
01000ac8,00000007,000ffffd,12925397
01000ae0,0000000b,0008016b,12925783
0100095c,00000002,000ffffe,12926205
010008a4,00000002,000ffffe,12926421
010008ec,00000eca,0008007e,12926690
0100093c,00000002,000ffffe,12926801
010007d0,00000004,000ffffd,12927233
010009bc,00000002,000ffffe,12927686
010009b0,00000023,000803e0,12927947
010008fc,00000002,000ffffe,12928268
01000a48,00000002,000ffffe,12928685
01000a48,00000002,000ffffe,12928894
01000ad4,00000002,000ffffe,12928999
01000aa0,00000002,000ffffe,12929052
01000af0,00000001,000ffffe,12929078
01000ac8,00000007,000ffffd,12929098
01000ad4,00000002,000ffffe,12929512
01000814,00000003,000ffffd,12930298
010007b0,00000002,000ffffd,12930519
01000868,00000006,000800a0,12930906
010008d4,00000003,000ffffd,12931095
01000978,00000002,000ffffd,12931430
0100087c,0000002e,000005f1,12931914
0100087c,0000002e,000005f1,12932374
01000ac8,00000007,000ffffd,12932837
01000a78,00000ec9,00080195,12933155
01000aa0,00000002,000ffffe,12933323
01000768,0000000e,000802e5,12933581
010008ec,00000eca,0008004a,12933638
01000930,00000001,000ffffe,12933931
0100091c,00000002,000ffffe,12934114
01000980,00000002,000ffffe,12934445
010008a4,00000002,000ffffe,12934611
010008b0,00000004,000800b3,12934936
010009c8,00000002,000ffffe,12935096
010009c0,00000002,000ffffd,12935417
010008b0,00000004,000800e7,12935580
0100082c,00000019,000802e7,12935682
010007ec,00000002,000ffffe,12935700
010008f0,00000002,000ffffd,12935721
01000978,00000002,000ffffd,12935732
010009bc,00000002,000ffffe,12935738
010009b4,00000001,000ffffe,12936012
010009b4,00000001,000ffffe,12936150
01000aa0,00000002,000ffffe,12936492
01000aa0,00000002,000ffffe,12936663
01000a30,00000004,000ffffd,12936751
01000ab0,00000002,000ffffe,12937064
01000af0,00000001,000ffffe,12937221
01000858,00000004,000ffffe,12937575
010007f4,00000002,000ffffd,12937749
01000838,00000002,000ffffe,12938077
0100095c,00000002,000ffffe,12938513
0100093c,00000002,000ffffe,12938971
010008fc,00000002,000ffffe,12939472
010007d0,00000004,000ffffd,12939725
01000970,00000002,000ffffe,12939849
01000ac8,00000007,000ffffd,12940657
01000a44,00000013,000802e8,12941115
010008bc,00000002,000ffffe,12941561
010008dc,00000003,000ffffe,12941794
01000838,00000002,000ffffe,12942149
01000870,00000003,000ffffd,12942568
010007ec,00000002,000ffffe,12943016
010007b0,00000002,000ffffd,12943241
010008b0,00000004,000800f6,12943356
0100093c,00000002,000ffffe,12943411
01000868,00000006,000800fe,12943444
01000980,00000002,000ffffe,12943463
0100092c,0000000b,000803ef,12943464
01000980,00000002,000ffffe,12943739
01000a78,00000ec9,0008020d,12943935
01000a78,00000ec9,000801ef,12944087
01000af0,00000001,000ffffe,12944148
01000a30,00000004,000ffffd,12944628
01000ab0,00000002,000ffffe,12944865
01000884,00000002,000ffffe,12944985
010009b4,00000001,000ffffe,12945284
01000884,00000002,000ffffe,12945675
0100091c,00000002,000ffffe,12946376
01000884,00000002,000ffffe,12946733
01000850,00000003,000ffffd,12946913
02000e60,00035857,000802f3,12946953
01000830,00000002,000ffffd,12947002
010007f4,00000002,000ffffd,12947319
010008fc,00000002,000ffffe,12947478
01000868,00000006,00080118,12947562
01000a18,00000002,000ffffe,12947870
01000ae4,00000001,000ffffe,12948265
010008a4,00000002,000ffffe,12949243
010009c0,00000002,000ffffd,12949497
010009bc,00000002,000ffffe,12949864
010008ec,00000eca,000800a4,12949926
010009bc,00000002,000ffffe,12950048
010007fc,00000002,000ffffe,12950380
01000930,00000001,000ffffe,12950817
0100092c,0000000b,000803f7,12951286
01000ab0,00000002,000ffffe,12951507
01000a6c,00000002,000ffffe,12951862
01000ac8,00000007,000ffffd,12952045
01000a18,00000002,000ffffe,12952369
01000ac8,00000008,000ffffd,12952540
01000838,00000002,000ffffe,12952617
01000814,00000003,000ffffd,12952660
01000998,00000005,000ffffd,12952923
0100093c,00000002,000ffffe,12953051
010007f4,00000002,000ffffd,12953117
0100096c,0000000f,000802f8,12953435
010007e8,00000006,000802f9,12953579
0100096c,0000000f,000802f9,12953665
01000914,00000005,000ffffd,12953694
010007d0,00000004,000ffffd,12953713
01000814,00000003,000ffffd,12953994
010007fc,00000002,000ffffe,12954406
0100092c,0000000b,000803fa,12954622
010009b4,00000001,000ffffe,12954716
01000838,00000002,000ffffe,12955009
01000a98,00000004,000ffffd,12955397
01000af0,00000001,000ffffe,12955859
01000a48,00000002,000ffffe,12956093
01000a98,00000004,000ffffd,12956271
01000a30,00000004,000ffffd,12956301
010007b8,00000002,000ffffe,12956586
010007fc,00000002,000ffffe,12956730
0100091c,00000002,000ffffe,12957074
01000850,00000003,000ffffd,12957519
01000868,00000006,000800ca,12957984
01000838,00000002,000ffffe,12958483
0100095c,00000002,000ffffe,12958735
01000ad4,00000002,000ffffe,12959101
01000a18,00000002,000ffffe,12959524
01000a44,00000013,000802fc,12959753
01000a78,00000ec9,00080161,12959993
01000a30,00000004,000ffffd,12960116
010008dc,00000003,000ffffe,12960544
01000820,00000003,000ffffe,12960759
010009bc,00000002,000ffffe,12961160
01000870,00000003,000ffffd,12961548
010008f0,00000002,000ffffd,12961741
010008fc,00000002,000ffffe,12962110
01000914,00000005,000ffffd,12962298
01000868,00027d78,000800fb,12962382
0100091c,00000002,000ffffe,12962388
0100092c,0000000b,00080402,12962444
01000814,00000003,000ffffd,12962460
01000870,00000003,000ffffd,12962744
01000a80,00000002,000ffffe,12963157
01000ab0,00000002,000ffffe,12963636
01000a64,00000004,000ffffd,12963878
01000850,00000003,000ffffd,12964237
010008ec,00000eca,0008007f,12964650
0100089c,00000004,000ffffd,12964658
01000820,00000003,000ffffe,12965107
010007b0,00000002,000ffffd,12965603
0100089c,00000004,000ffffd,12965854
010007f4,00000002,000ffffd,12965977
010008d4,00000003,000ffffd,12966041
01000820,00000003,000ffffe,12966073
010008b0,00000004,0008010a,12966362
01000a78,00029b4c,0008020a,12966730
01000a38,00000002,000ffffe,12966776
01000868,00000006,00080070,12968268
010009bc,00000002,000ffffe,12968752
010008b0,00000004,000800bf,12969238
010009bc,00000002,000ffffe,12969718
01000884,00000002,000ffffe,12970199
01000a44,00000013,0008030a,12970457
01000aa0,00000002,000ffffe,12970561
01000ad4,00000002,000ffffe,12970622
01000a48,00000002,000ffffe,12970669
01000af0,00000001,000ffffe,12970948
01000a78,00000ec9,000801a4,12971039
01000ab0,00000002,000ffffe,12971361
010008ec,00000eca,00080047,12971552
010008dc,00000003,000ffffe,12971840
0100091c,00000002,000ffffe,12972350
01000820,00000003,000ffffe,12972607
01000820,00000003,000ffffe,12972975
0100089c,00000004,000ffffd,12973400
01000830,00000002,000ffffd,12973850
01000a30,00000004,000ffffd,12974350
01000a78,00000ec9,000801f3,12974436
01000ae0,0000000b,000801a4,12974846
01000ac8,00000007,000ffffd,12975087
01000a44,00000013,0008030a,12975222
01000a80,00000002,000ffffe,12975267
0100089c,00000004,000ffffd,12975540
0100087c,0000002e,000005f1,12975718
0100096c,0000000f,0008030f,12976027
0100087c,0000002e,000005f1,12976500
01000884,00000002,000ffffe,12976917
0100089c,00000004,000ffffd,12977150
010009bc,00000002,000ffffe,12977264
0100089c,00000004,000ffffd,12977564
010009a4,00000002,000ffffe,12977951
01000a44,00000013,00080311,12978163
01000a6c,00000002,000ffffe,12978244
01000aa0,00000002,000ffffe,12978533
01000a44,00000013,0008030f,12978695
01000a18,00000002,000ffffe,12978751
01000af0,00000001,000ffffe,12978787
01000af0,00000001,000ffffe,12978806
01000a98,00000004,000ffffd,12978819
01000a30,00000004,000ffffd,12979096
0100082c,00000019,00080312,12979256
0100095c,00000002,000ffffe,12979303
0100089c,00000004,000ffffd,12979612
0100096c,0000000f,00080312,12979777
01000870,00000003,000ffffd,12980114
010007fc,00000002,000ffffe,12980288
010007d8,00000002,000ffffe,12980376
010009bc,00000002,000ffffe,12980692
010008fc,00000002,000ffffe,12981090
01000980,00000002,000ffffe,12981561
010009c0,00000002,000ffffd,12981797
01000a80,00000002,000ffffe,12982574
01000a98,00000004,000ffffd,12982786
010007e8,00000006,00080316,12983165
01000820,00000003,000ffffe,12983351
01000838,00000002,000ffffe,12983445
01000858,00000004,000ffffe,12983495
010007d0,00000004,000ffffd,12983759
01000980,00000002,000ffffe,12984161
010007f4,00000002,000ffffd,12984635
01000820,00000003,000ffffe,12985145
0100095c,00000002,000ffffe,12985399
010008dc,00000003,000ffffe,12985528
01000a30,00000004,000ffffd,12985833
01000a78,00000ec9,000801dd,12985938
01000ac8,00000007,000ffffd,12986228
01000a6c,00000002,000ffffe,12986691
01000858,00000004,000ffffe,12987199
010007b8,00000002,000ffffe,12987690
01000884,00000002,000ffffe,12987937
010007e8,00000006,0008031b,12988065
0100092c,0000000b,0008041b,12988372
010007fc,00000002,000ffffe,12988754
0100089c,00000004,000ffffd,12988952
010008b0,00000004,00080119,12989322
01000a64,00000004,000ffffd,12989747
01000a98,00000004,000ffffd,12989960
01000a38,00000002,000ffffe,12990065
01000af0,00000001,000ffffe,12990118
01000a18,00000002,000ffffe,12990386
02000bb0,00000004,000ffffd,12990522
02000c4c,00000001,000ffffe,12990858
02000dd4,00000002,000ffffe,12991029
02000bcc,00000002,000ffffd,12991354
02000d04,0000002e,00080148,12991561
02000c80,0000002e,00080141,12991643
02000c10,00000002,000ffffd,12991912
02000d04,0000002e,00080149,12992113
02000c54,00000002,000ffffe,12992148
02000c10,00000002,000ffffd,12992188
02000d88,00000001,000ffffd,12992447
02000cf8,00000003,000ffffe,12992851
02000e9c,00000002,000ffffe,12993323
02000f08,00000001,000ffffe,12993559
02000e60,00000013,00080245,12993696
02000e84,00000002,000ffffe,12993739
02000ebc,00000002,000ffffe,12994009
02000bec,00000003,000ffffd,12994417
02000cd4,00000002,000ffffe,12994620
02000d2c,00000003,000ffffd,12994995
02000dc8,00000023,00080349,12995454
02000d04,0000002e,0008014d,12995679
02000d88,00000001,000ffffd,12996013
02000dcc,00000001,000ffffe,12996203
02000c3c,00000002,000ffffe,12996539
02000db0,00000005,000ffffd,12996710
02000efc,0000000b,0008004b,12997040
02000ecc,00000002,000ffffe,12997465
02000ee4,00000007,000ffffd,12997927
02000d6c,00000003,000ffffd,12998152
02000c48,00000019,0008024b,12998289
02000cd4,00000002,000ffffe,12998324
02000c80,0000002e,00080148,12998637
02000c54,00000002,000ffffe,12998728
02000d74,00000004,000ffffe,12998798
02000c9c,00000002,000ffffe,12999102
02000dd4,00000002,000ffffe,12999495
02000c48,00000019,0008024d,12999715
02000c94,0000002e,000005f1,12999835
02000cc8,0000002e,0008014d,12999885
02000c48,00000028,0008024e,13000144
02000c08,00000001,000ffffd,13000238
02000d08,00000002,000ffffd,13000306
02000c74,00000002,000ffffe,13000340
02000dc8,00000023,0008034e,13000630
02000d54,00000002,000ffffe,13000726
02000e2c,00000001,000ffffe,13000790
02000ecc,00000002,000ffffe,13000824
02000ebc,00000002,000ffffe,13000841
02000e34,00000002,000ffffe,13000850
02000e7c,00000004,000ffffd,13000857
02000e9c,00000002,000ffffe,13000858
02000ebc,00000002,000ffffe,13000860
02000f08,00000001,000ffffe,13001132
02000e54,00000002,000ffffe,13001270
02000ef0,00000002,000ffffe,13001339
02000ebc,00000002,000ffffe,13001392
02000e84,00000002,000ffffe,13001673
02000ef0,00000002,000ffffe,13001814
02000eb4,00000004,000ffffd,13001887
02000c18,00000002,000ffffe,13001921
